id,regioni,tipologia
1050,Campania,Opere stradali
967,Emilia Romagna,Impianti di smaltimento e recupero rifiuti
945,Sicilia,Metanodotti
84,Lombardia,Opere stradali
1049,Puglia,Centrali
1016,Toscana,Opere ferroviarie
82,Piemonte,Opere ferroviarie
195,Abruzzo,Metanodotti
1067,Veneto,Impianti chimici integrati
946,Lazio,Metanodotti
946,Umbria,Metanodotti
1023,Toscana,Opere portuali e vie navigabili
856,Liguria,Opere stradali
856,Toscana,Opere stradali
1040,Nessuna regione,Ricerca idrocarburi
986,Piemonte,Centrali
1031,Nessuna regione,Ricerca idrocarburi
899,Puglia,Opere portuali e vie navigabili
1079,Emilia Romagna,Opere idrauliche
762,Campania,Centrali
744,Lombardia,Centrali
960,Marche,Centrali
83,Lombardia,Opere stradali
1066,Nessuna regione,Ricerca idrocarburi
927,Abruzzo,Centrali
833,Lombardia,Centrali
1064,Sicilia,Raffinerie
997,Sicilia,Raffinerie
1010,Veneto,Metanodotti
90,Lombardia,Opere stradali
1062,Nessuna regione,Ricerca idrocarburi
81,Lombardia,Opere ferroviarie
202,Puglia,Centrali
995,Sicilia,Raffinerie
1057,Lombardia,Centrali
1072,Marche,Raffinerie
963,Sicilia,Impianti di smaltimento e recupero rifiuti
988,Campania,Impianti di smaltimento e recupero rifiuti
1063,Piemonte,Impianti chimici integrati
200,Lombardia,Centrali
1070,Sicilia,Raffinerie
1071,Lombardia,Raffinerie
950,Emilia Romagna,Centrali
1075,Veneto,Terminali marittimi
1048,Toscana,Impianti di rigassificazione
45,Campania,Elettrodotti
1053,Puglia,Impianti di smaltimento e recupero rifiuti
1038,Nessuna regione,Coltivazione idrocarburi
1045,Abruzzo,Centrali
1000,Campania,Centrali
1065,Veneto,Opere stradali
769,Piemonte,Centrali
814,Basilicata,Centrali
822,Calabria,Centrali
1020,Calabria,Metanodotti
1008,Sardegna,Opere portuali e vie navigabili
1009,Lombardia,Centrali
835,Campania,Centrali
44,Campania,Opere ferroviarie
35,Lazio,Opere ferroviarie
30,Campania,Opere stradali
38,Lombardia,Opere ferroviarie
43,Sicilia,Opere ferroviarie
66,Lombardia,Opere ferroviarie
50,Umbria,Opere ferroviarie
67,Lombardia,Opere ferroviarie
34,Sicilia,Opere ferroviarie
47,Umbria,Opere ferroviarie
47,Marche,Opere ferroviarie
894,Lombardia,Centrali
29,Friuli Venezia Giulia,Opere stradali
29,Veneto,Opere stradali
72,Friuli Venezia Giulia,Opere ferroviarie
1669,Marche,Metanodotti
1481,Sicilia,Raffinerie
57,Piemonte,Opere stradali
691,Lombardia,Centrali
859,Liguria,Opere portuali e vie navigabili
222,Veneto,Impianti chimici integrati
1074,Veneto,Impianti chimici integrati
16,Veneto,Elettrodotti
70,Sardegna,Opere stradali
807,Veneto,Centrali
745,Piemonte,Centrali
31,Lombardia,Interporti
13,Piemonte,Opere ferroviarie
65,Lombardia,Opere stradali
18,Campania,Interporti
24,Friuli Venezia Giulia,Opere stradali
8,Piemonte,Opere ferroviarie
17,Friuli Venezia Giulia,Interporti
1026,Liguria,Opere portuali e vie navigabili
830,Sardegna,Impianti di smaltimento e recupero rifiuti
214,Emilia Romagna,Centrali
79,Lazio,Opere stradali
1104,Lazio,Opere stradali
4,Puglia,Opere ferroviarie
4,Molise,Opere ferroviarie
5,Marche,Opere ferroviarie
1069,Calabria,Centrali
599,Calabria,Centrali
1108,Molise,Metanodotti
1108,Abruzzo,Metanodotti
924,Friuli Venezia Giulia,Impianti chimici integrati
1113,Lombardia,Opere stradali
884,Veneto,Aeroporti
1047,Puglia,Impianti di smaltimento e recupero rifiuti
692,Calabria,Centrali
1006,Puglia,Opere portuali e vie navigabili
1827,Lombardia,Centrali
1021,Sicilia,Opere portuali e vie navigabili
1089,Lombardia,Impianti di smaltimento e recupero rifiuti
1107,Veneto,Opere stradali
855,Sicilia,Terminali marittimi
1061,Sicilia,Aeroporti
1056,Calabria,Centrali
1091,Calabria,Opere ferroviarie
598,Lombardia,Centrali
1083,Sardegna,Opere stradali
1090,Lazio,Centrali
1093,Trentino Alto Adige,Opere stradali
1093,Veneto,Opere stradali
768,Emilia Romagna,Centrali
810,Emilia Romagna,Centrali
815,Basilicata,Centrali
1036,Puglia,Centrali
1114,Emilia Romagna,Opere ferroviarie
1058,Toscana,Elettrodotti
1082,Lombardia,Centrali
144,Lombardia,Centrali
975,Lombardia,Impianti chimici integrati
901,Piemonte,Centrali
957,Lazio,Centrali
215,Lazio,Centrali
1034,Puglia,Centrali
218,Lombardia,Centrali
216,Lazio,Centrali
938,Abruzzo,Centrali
1087,Piemonte,Centrali
1103,Lombardia,Impianti di smaltimento e recupero rifiuti
1109,Lombardia,Aeroporti
862,Veneto,Centrali
1088,Lombardia,Centrali
690,Emilia Romagna,Opere stradali
690,Toscana,Opere stradali
1081,Lombardia,Centrali
1085,Lombardia,Elettrodotti
1139,Sicilia,Aeroporti
499,Molise,Centrali
498,Lazio,Centrali
951,Campania,Centrali
500,Piemonte,Centrali
942,Puglia,Centrali
497,Toscana,Centrali
949,Nessuna regione,Coltivazione idrocarburi
1131,Toscana,Opere portuali e vie navigabili
1144,Sardegna,Impianti di smaltimento e recupero rifiuti
1135,Basilicata,Interporti
1145,Veneto,Centrali
1149,Lazio,Impianti di stoccaggio
1115,Puglia,Opere ferroviarie
1115,Campania,Opere ferroviarie
1160,Lazio,Impianti di smaltimento e recupero rifiuti
1118,Calabria,Centrali
1138,Puglia,Opere stradali
1122,Emilia Romagna,Centrali
1146,Molise,Centrali
611,Basilicata,Centrali
1185,Toscana,Opere portuali e vie navigabili
1125,Lombardia,Opere ferroviarie
501,Piemonte,Impianti di smaltimento e recupero rifiuti
1666,Campania,Opere stradali
1169,Piemonte,Centrali
1128,Lombardia,Impianti di smaltimento e recupero rifiuti
1186,Puglia,Opere stradali
1042,Toscana,Centrali
1887,Basilicata,Centrali
1137,Lombardia,Centrali
1178,Lazio,Opere portuali e vie navigabili
1159,Emilia Romagna,Centrali
1143,Puglia,Centrali
2602,Lombardia,Centrali
1179,Toscana,Opere ferroviarie
1151,Piemonte,Centrali
1171,Emilia Romagna,Opere stradali
1157,Liguria,Acciaierie
1152,Toscana,Impianti di smaltimento e recupero rifiuti
1175,Veneto,Opere stradali
1192,Umbria,Aeroporti
1055,Puglia,Impianti di smaltimento e recupero rifiuti
1111,Lombardia,Opere stradali
1142,Marche,Opere ferroviarie
1195,Sicilia,Metanodotti
1110,Toscana,Aeroporti
1123,Campania,Centrali
1187,Lombardia,Centrali
1174,Lombardia,Centrali
896,Veneto,Impianti chimici integrati
1204,Sicilia,Terminali marittimi
1170,Campania,Centrali
1180,Puglia,Opere stradali
550,Liguria,Opere portuali e vie navigabili
993,Calabria,Centrali
1216,Sicilia,Opere idrauliche
1189,Piemonte,Opere stradali
1189,Lombardia,Opere stradali
1208,Basilicata,Opere stradali
1208,Puglia,Opere stradali
1167,Lombardia,Impianti di smaltimento e recupero rifiuti
1166,Lombardia,Impianti di smaltimento e recupero rifiuti
1124,Campania,Impianti di smaltimento e recupero rifiuti
1177,Puglia,Terminali marittimi
977,Lazio,Opere portuali e vie navigabili
1156,Abruzzo,Interporti
1225,Lombardia,Impianti di smaltimento e recupero rifiuti
921,Friuli Venezia Giulia,Centrali
1172,Lombardia,Impianti di smaltimento e recupero rifiuti
1176,Puglia,Elettrodotti
1219,Friuli Venezia Giulia,Impianti chimici integrati
1668,Piemonte,Centrali
1197,Lazio,Opere stradali
1213,Sicilia,Opere stradali
1196,Liguria,Acciaierie
1198,Lombardia,Impianti di smaltimento e recupero rifiuti
1214,Trentino Alto Adige,Impianti idroelettrici
1211,Sardegna,Impianti di smaltimento e recupero rifiuti
1227,Puglia,Interporti
1162,Lombardia,Ricerca idrocarburi
1168,Emilia Romagna,Opere stradali
1203,Basilicata,Opere stradali
1202,Umbria,Opere stradali
1202,Marche,Opere stradali
1210,Campania,Opere ferroviarie
1059,Umbria,Opere idrauliche
1165,Lombardia,Ricerca idrocarburi
1287,Sicilia,Opere portuali e vie navigabili
1288,Piemonte,Impianti di smaltimento e recupero rifiuti
958,Piemonte,Aeroporti
1136,Calabria,Interporti
1332,Lombardia,Aeroporti
1212,Piemonte,Metanodotti
1212,Lombardia,Metanodotti
1242,Piemonte,Metanodotti
1242,Lombardia,Metanodotti
1285,Sicilia,Centrali
1161,Lombardia,Ricerca idrocarburi
1199,Lombardia,Ricerca idrocarburi
1323,Sardegna,Opere portuali e vie navigabili
1231,Piemonte,Interporti
1239,Toscana,Impianti di smaltimento e recupero rifiuti
1311,Sicilia,Raffinerie
1328,Friuli Venezia Giulia,Impianti chimici integrati
1328,Veneto,Impianti chimici integrati
1313,Marche,Opere portuali e vie navigabili
1194,Emilia Romagna,Metanodotti
1230,Puglia,Impianti di smaltimento e recupero rifiuti
1284,Puglia,Opere stradali
1240,Nessuna regione,Opere portuali e vie navigabili
1340,Nessuna regione,Opere portuali e vie navigabili
1191,Lombardia,Opere stradali
1244,Emilia Romagna,Opere stradali
1350,Liguria,Opere portuali e vie navigabili
1326,Emilia Romagna,Impianti di smaltimento e recupero rifiuti
1235,Piemonte,Impianti di smaltimento e recupero rifiuti
1233,Calabria,Impianti di smaltimento e recupero rifiuti
1127,Campania,Impianti di smaltimento e recupero rifiuti
1121,Sardegna,Opere stradali
1164,Lombardia,Ricerca idrocarburi
1217,Lombardia,Opere idrauliche
1218,Lombardia,Opere idrauliche
1248,Lombardia,Opere idrauliche
1665,Veneto,Coltivazione idrocarburi
1201,Calabria,Impianti di smaltimento e recupero rifiuti
1331,Friuli Venezia Giulia,Interporti
1238,Lombardia,Opere stradali
1347,Veneto,Opere stradali
1188,Sardegna,Opere idrauliche
1348,Veneto,Interporti
1329,Sicilia,Impianti chimici integrati
1282,Lazio,Interporti
1324,Veneto,Opere idrauliche
1226,Molise,Interporti
1319,Friuli Venezia Giulia,Centrali
1346,Basilicata,Coltivazione idrocarburi
1342,Toscana,Opere stradali
1236,Lombardia,Impianti di smaltimento e recupero rifiuti
1370,Veneto,Opere stradali
1353,Molise,Opere stradali
1243,Lombardia,Opere stradali
1237,Emilia Romagna,Ricerca idrocarburi
1372,Nessuna regione,Opere portuali e vie navigabili
1349,Emilia Romagna,Aeroporti
1352,Basilicata,Coltivazione idrocarburi
1359,Toscana,Impianti di smaltimento e recupero rifiuti
1158,Lazio,Opere stradali
1232,Lazio,Opere stradali
1356,Friuli Venezia Giulia,Opere stradali
1315,Lombardia,Impianti di smaltimento e recupero rifiuti
1286,Lombardia,Aeroporti
1365,Friuli Venezia Giulia,Opere stradali
1362,Lombardia,Impianti di smaltimento e recupero rifiuti
1361,Toscana,Impianti di smaltimento e recupero rifiuti
1322,Campania,Opere stradali
1367,Sardegna,Opere idrauliche
1358,Nessuna regione,Metanodotti
1344,Basilicata,Coltivazione idrocarburi
1312,Piemonte,Centrali
1314,Emilia Romagna,Opere stradali
1317,Veneto,Impianti di smaltimento e recupero rifiuti
1147,Toscana,Opere idrauliche
1246,Lombardia,Impianti di smaltimento e recupero rifiuti
1366,Abruzzo,Opere stradali
1318,Umbria,Opere stradali
1382,Veneto,Impianti di smaltimento e recupero rifiuti
1401,Piemonte,Opere stradali
1376,Emilia Romagna,Coltivazione idrocarburi
1341,Veneto,Ricerca idrocarburi
1368,Sardegna,Opere idrauliche
1316,Calabria,Opere portuali e vie navigabili
1379,Toscana,Opere idrauliche
1397,Basilicata,Opere stradali
1399,Liguria,Opere ferroviarie
1399,Lombardia,Opere ferroviarie
1373,Marche,Interporti
1345,Sardegna,Centrali
1392,Sardegna,Impianti chimici integrati
1402,Lombardia,Impianti di smaltimento e recupero rifiuti
1381,Calabria,Opere idrauliche
1404,Emilia Romagna,Opere idrauliche
1395,Calabria,Opere idrauliche
1380,Nessuna regione,Opere idrauliche
1325,Lombardia,Impianti di smaltimento e recupero rifiuti
1396,Friuli Venezia Giulia,Impianti di smaltimento e recupero rifiuti
1012,Piemonte,Impianti di smaltimento e recupero rifiuti
1333,Emilia Romagna,Ricerca idrocarburi
1403,Nessuna regione,Opere portuali e vie navigabili
1343,Liguria,Opere idrauliche
1412,Lazio,Opere stradali
1412,Umbria,Opere stradali
1409,Puglia,Opere stradali
1355,Lombardia,Interporti
1377,Emilia Romagna,Ricerca idrocarburi
1388,Emilia Romagna,Ricerca idrocarburi
1389,Emilia Romagna,Ricerca idrocarburi
1390,Emilia Romagna,Ricerca idrocarburi
1391,Emilia Romagna,Ricerca idrocarburi
1393,Emilia Romagna,Ricerca idrocarburi
1330,Lazio,Interporti
1374,Toscana,Interporti
1375,Sardegna,Opere stradali
1364,Umbria,Opere ferroviarie
1428,Sardegna,Opere stradali
1432,Sardegna,Opere stradali
1424,Lazio,Opere stradali
1427,Veneto,Opere stradali
1440,Lazio,Opere stradali
1413,Trentino Alto Adige,Opere idrauliche
1338,Lombardia,Impianti di smaltimento e recupero rifiuti
1405,Lombardia,Impianti di smaltimento e recupero rifiuti
1411,Nessuna regione,Opere portuali e vie navigabili
1369,Basilicata,Coltivazione idrocarburi
1415,Lazio,Elettrodotti
1436,Umbria,Impianti idroelettrici
1387,Toscana,Centrali
1357,Lazio,Impianti di smaltimento e recupero rifiuti
1291,Puglia,Impianti di smaltimento e recupero rifiuti
1429,Puglia,Opere stradali
1430,Puglia,Opere stradali
1363,Lombardia,Impianti di smaltimento e recupero rifiuti
1351,Basilicata,Coltivazione idrocarburi
2864,Emilia Romagna,Impianti di stoccaggio
1407,Toscana,Centrali
1434,Toscana,Impianti di smaltimento e recupero rifiuti
1410,Emilia Romagna,Elettrodotti
1509,Nessuna regione,Opere portuali e vie navigabili
1508,Emilia Romagna,Centrali
1659,Lazio,Terminali marittimi
1657,Veneto,Opere idrauliche
1656,Puglia,Opere stradali
1660,Sardegna,Centrali
1512,Umbria,Impianti idroelettrici
1652,Veneto,Opere stradali
1653,Veneto,Opere stradali
1354,Sardegna,Opere idrauliche
1437,Toscana,Elettrodotti
1661,Sardegna,Impianti di smaltimento e recupero rifiuti
1441,Liguria,Impianti chimici integrati
515,Emilia Romagna,Opere ferroviarie
515,Toscana,Opere ferroviarie
1700,Piemonte,Prospezione idrocarburi
1700,Lombardia,Prospezione idrocarburi
1908,Emilia Romagna,Prospezione idrocarburi
1438,Abruzzo,Elettrodotti
1654,Umbria,Centrali
1643,Sicilia,Opere idrauliche
1648,Piemonte,Opere stradali
1648,Lombardia,Opere stradali
1644,Sicilia,Opere idrauliche
1634,Lombardia,Impianti di smaltimento e recupero rifiuti
1641,Friuli Venezia Giulia,Opere portuali e vie navigabili
1632,Emilia Romagna,Impianti di smaltimento e recupero rifiuti
1639,Emilia Romagna,Opere stradali
1637,Piemonte,Impianti di smaltimento e recupero rifiuti
1439,Lombardia,Elettrodotti
1614,Lazio,Terminali marittimi
1613,Puglia,Impianti di smaltimento e recupero rifiuti
1616,Umbria,Opere idrauliche
1435,Puglia,Elettrodotti
1631,Sardegna,Elettrodotti
1386,Calabria,Impianti chimici integrati
1498,Nessuna regione,Metanodotti
1618,Toscana,Elettrodotti
1624,Puglia,Aeroporti
1645,Puglia,Elettrodotti
1482,Friuli Venezia Giulia,Impianti di smaltimento e recupero rifiuti
1636,Sicilia,Elettrodotti
1609,Puglia,Opere idrauliche
1629,Emilia Romagna,Impianti di smaltimento e recupero rifiuti
1625,Emilia Romagna,Opere portuali e vie navigabili
1646,Emilia Romagna,Impianti di smaltimento e recupero rifiuti
1638,Marche,Opere portuali e vie navigabili
1635,Lombardia,Impianti di smaltimento e recupero rifiuti
1628,Molise,Impianti di smaltimento e recupero rifiuti
1627,Lombardia,Impianti di smaltimento e recupero rifiuti
1622,Lombardia,Elettrodotti
1626,Friuli Venezia Giulia,Impianti di smaltimento e recupero rifiuti
765,Umbria,Opere stradali
1598,Liguria,Impianti chimici integrati
1599,Sardegna,Raffinerie
1620,Veneto,Impianti di smaltimento e recupero rifiuti
1591,Lazio,Opere portuali e vie navigabili
1664,Campania,Risanamento ambientale
1655,Piemonte,Opere idrauliche
1595,Toscana,Opere stradali
1587,Lazio,Terminali marittimi
1600,Lombardia,Impianti di smaltimento e recupero rifiuti
1592,Marche,Raffinerie
1611,Lombardia,Impianti di smaltimento e recupero rifiuti
1617,Basilicata,Opere idrauliche
1462,Lombardia,Impianti di smaltimento e recupero rifiuti
1604,Liguria,Impianti di smaltimento e recupero rifiuti
1615,Lazio,Impianti di smaltimento e recupero rifiuti
1602,Puglia,Elettrodotti
1586,Marche,Opere portuali e vie navigabili
1606,Friuli Venezia Giulia,Impianti di stoccaggio
1610,Piemonte,Impianti di smaltimento e recupero rifiuti
1623,Marche,Opere portuali e vie navigabili
1640,Piemonte,Impianti idroelettrici
1619,Piemonte,Impianti di smaltimento e recupero rifiuti
1290,Friuli Venezia Giulia,Impianti di smaltimento e recupero rifiuti
1596,Piemonte,Impianti di smaltimento e recupero rifiuti
1601,Friuli Venezia Giulia,Impianti di stoccaggio
1597,Friuli Venezia Giulia,Impianti di smaltimento e recupero rifiuti
1649,Emilia Romagna,Impianti di smaltimento e recupero rifiuti
1650,Emilia Romagna,Impianti di smaltimento e recupero rifiuti
1570,Emilia Romagna,Opere ferroviarie
1605,Basilicata,Opere idrauliche
1567,Campania,Opere ferroviarie
1568,Lazio,Opere ferroviarie
1584,Valle d,Impianti di smaltimento e recupero rifiuti
1582,Veneto,Opere portuali e vie navigabili
1581,Piemonte,Elettrodotti
1569,Trentino Alto Adige,Impianti di smaltimento e recupero rifiuti
1594,Piemonte,Opere stradali
1585,Piemonte,Impianti di smaltimento e recupero rifiuti
1566,Lazio,Centrali
1578,Toscana,Impianti di smaltimento e recupero rifiuti
1593,Liguria,Opere ferroviarie
1593,Lombardia,Opere ferroviarie
1588,Piemonte,Impianti di smaltimento e recupero rifiuti
1662,Lazio,Risanamento ambientale
1572,Toscana,Impianti di smaltimento e recupero rifiuti
1647,Emilia Romagna,Opere portuali e vie navigabili
1651,Liguria,Opere ferroviarie
1576,Basilicata,Impianti di smaltimento e recupero rifiuti
1589,Sicilia,Opere idrauliche
1573,Lombardia,Impianti di smaltimento e recupero rifiuti
1577,Piemonte,Opere stradali
1557,Marche,Opere portuali e vie navigabili
1564,Emilia Romagna,Opere idrauliche
1658,Basilicata,Opere idrauliche
1560,Piemonte,Impianti di smaltimento e recupero rifiuti
1565,Toscana,Impianti di smaltimento e recupero rifiuti
1590,Emilia Romagna,Impianti idroelettrici
1580,Piemonte,Impianti di smaltimento e recupero rifiuti
1556,Emilia Romagna,Opere idrauliche
964,Puglia,Centrali
1558,Puglia,Impianti di smaltimento e recupero rifiuti
1561,Emilia Romagna,Impianti di smaltimento e recupero rifiuti
1550,Basilicata,Impianti di smaltimento e recupero rifiuti
1575,Piemonte,Opere idrauliche
1469,Liguria,Opere idrauliche
1553,Toscana,Impianti di smaltimento e recupero rifiuti
929,Veneto,Impianti di smaltimento e recupero rifiuti
1603,Lombardia,Impianti di smaltimento e recupero rifiuti
1583,Piemonte,Impianti di smaltimento e recupero rifiuti
1551,Campania,Centrali
1630,Sicilia,Opere stradali
1554,Piemonte,Impianti di smaltimento e recupero rifiuti
1547,Piemonte,Impianti idroelettrici
1526,Lazio,Opere stradali
1526,Toscana,Opere stradali
1633,Sicilia,Opere idrauliche
1538,Friuli Venezia Giulia,Impianti di smaltimento e recupero rifiuti
1542,Marche,Opere idrauliche
1563,Veneto,Impianti di smaltimento e recupero rifiuti
1548,Lombardia,Impianti di smaltimento e recupero rifiuti
1530,Lombardia,Impianti di smaltimento e recupero rifiuti
1527,Sardegna,Impianti di smaltimento e recupero rifiuti
1545,Emilia Romagna,Impianti di smaltimento e recupero rifiuti
1546,Piemonte,Impianti di smaltimento e recupero rifiuti
1642,Sicilia,Opere idrauliche
1574,Basilicata,Opere idrauliche
1541,Sicilia,Opere idrauliche
1535,Molise,Impianti di smaltimento e recupero rifiuti
1579,Campania,Centrali
1537,Friuli Venezia Giulia,Impianti di smaltimento e recupero rifiuti
1540,Sicilia,Opere idrauliche
1531,Basilicata,Opere idrauliche
1555,Toscana,Opere idrauliche
1532,Piemonte,Impianti di smaltimento e recupero rifiuti
1528,Piemonte,Impianti di smaltimento e recupero rifiuti
1533,Sardegna,Centrali
1011,Piemonte,Impianti di smaltimento e recupero rifiuti
1543,Veneto,Impianti di smaltimento e recupero rifiuti
1522,Sardegna,Impianti chimici integrati
1534,Piemonte,Centrali
1544,Abruzzo,Impianti di smaltimento e recupero rifiuti
1524,Lazio,Impianti di smaltimento e recupero rifiuti
1525,Lazio,Impianti di smaltimento e recupero rifiuti
1529,Basilicata,Opere idrauliche
1562,Puglia,Opere idrauliche
1562,Molise,Opere idrauliche
1539,Molise,Centrali
1521,Lazio,Impianti di smaltimento e recupero rifiuti
1552,Sardegna,Impianti di smaltimento e recupero rifiuti
1523,Lazio,Impianti di smaltimento e recupero rifiuti
1518,Emilia Romagna,Opere idrauliche
1514,Lazio,Opere portuali e vie navigabili
1513,Lazio,Impianti di smaltimento e recupero rifiuti
